playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1009256,23.0,Hayden,Young,23,189,0,26,LEFT,VIC,2019,2020,Somerville (Vic)/Mornington SC (Vic)/Dandenong U18,7.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009256.png?im=Scale,width=0.6,height=0.6",11/04/2001,CD_T60,FRE,Fremantle,Freo,23.0,73.7,10.0,14.0,400.0,58.0,89.0,1.0,25.0,4.0,3.0,39.2,217.0,4.0,0.0,0.0,200.0,72.1,548.0,2137.0,395.0,181.0,21.0,29.0,19.0,44.8,27.0,13.0,161.0,247.0,0.0,0.0,0.0,0.0,134.0,6.0,43.0,60.1,0.0,0.0,301.0,1.2,76.0,2.0,3.0,10058.0,26.0,394.0,23.0,521.2,35.0,0.0,161.0,34.0,29.0,9.0,58.0,123.0,11.0,116.0,553.0,92.0,336.0,23.0,73.7,0.4,0.6,400.0,2.5,3.9,0.0,25.0,0.2,0.1,39.2,9.4,0.2,0.0,0.0,8.7,72.1,23.8,92.9,17.2,7.9,0.9,1.3,0.8,44.8,1.2,0.6,7.0,10.7,0.0,0.0,0.0,0.0,5.8,0.3,1.9,60.1,0.0,0.0,13.1,1.2,3.3,0.1,0.1,437.3,1.1,17.1,521.2,1.5,0.0,7.0,1.5,1.3,0.4,2.5,5.3,0.5,5.0,24.0,4.0,14.6
CD_I1009260,22.0,Sam,Flanders,23,183,0,3,RIGHT,VIC,2019,2020,Moe (Vic)/Lowanna College (Vic)/Gippsland U18,11.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009260.png?im=Scale,width=0.6,height=0.6",24/07/2001,CD_T1000,GCFC,Gold Coast SUNS,SUNS,22.0,82.7,5.0,9.0,193.0,19.0,72.0,0.0,0.0,3.0,0.0,31.3,201.0,0.0,0.0,0.0,194.0,78.8,680.0,2371.0,536.0,270.0,16.0,11.0,27.0,61.1,15.0,11.0,160.0,300.0,0.0,0.0,0.0,0.0,82.0,16.0,106.0,71.1,50.0,49.0,380.0,1.3,122.0,2.0,5.0,9853.0,16.0,350.0,48.0,455.6,66.0,0.0,132.0,41.0,18.0,3.0,61.0,50.0,5.0,80.0,643.0,110.0,442.0,22.0,82.7,0.2,0.4,193.0,0.9,3.3,0.0,0.0,0.1,0.0,31.3,9.1,0.0,0.0,0.0,8.8,78.8,30.9,107.8,24.4,12.3,0.7,0.5,1.2,61.1,0.7,0.5,7.3,13.6,0.0,0.0,0.0,0.0,3.7,0.7,4.8,71.1,50.0,49.0,17.3,1.3,5.5,0.1,0.2,447.9,0.7,15.9,455.6,3.0,0.0,6.0,1.9,0.8,0.1,2.8,2.3,0.2,3.6,29.2,5.0,20.1
CD_I1009301,22.0,Jamarra,Ugle-Hagan,22,197,0,2,LEFT,VIC,2020,2021,South Warrnambool (Vic)/Scotch College (Vic)/Oakleigh U18,1.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009301.png?im=Scale,width=0.6,height=0.6",04/04/2002,CD_T140,WB,Western Bulldogs,Bulldogs,22.0,83.7,35.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,37.0,47.5,124.0,46.0,12.0,26.1,21.0,53.0,251.0,1328.0,133.0,85.0,30.0,29.0,17.0,41.3,7.0,43.0,69.0,64.0,0.0,0.0,0.0,0.0,46.0,1.0,13.0,45.5,0.0,0.0,187.0,2.9,96.0,58.0,21.0,5347.0,17.0,207.0,273.0,263.6,0.0,1.0,128.0,8.0,104.0,12.0,9.0,32.0,12.0,9.0,261.0,74.0,137.0,22.0,83.7,1.6,0.0,0.0,0.0,3.2,0.0,0.0,0.0,1.7,47.5,5.6,2.1,0.5,26.1,1.0,53.0,11.4,60.4,6.0,3.9,1.4,1.3,0.8,41.3,0.3,2.0,3.1,2.9,0.0,0.0,0.0,0.0,2.1,0.0,0.6,45.5,0.0,0.0,8.5,2.9,4.4,2.6,1.0,243.1,0.8,9.4,263.6,0.0,0.0,5.8,0.4,4.7,0.5,0.4,1.5,0.5,0.4,11.9,3.4,6.2
CD_I1009308,7.0,Noah,Cumberland,23,183,0,38,LEFT,QLD,2019,2022,Maroochydore (Qld)/Brisbane (NEAFL),43.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009308.png?im=Scale,width=0.6,height=0.6",15/03/2001,CD_T120,RICH,Richmond,Tigers,7.0,70.8,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,47.2,25.0,11.0,2.0,18.2,13.0,66.0,47.0,222.0,31.0,13.0,4.0,9.0,3.0,60.0,2.0,6.0,17.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,50.0,0.0,0.0,26.0,1.2,12.0,3.0,2.0,795.0,7.0,80.0,581.0,52.3,0.0,0.0,18.0,5.0,10.0,4.0,5.0,13.0,7.0,5.0,53.0,14.0,28.0,7.0,70.8,0.3,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.1,47.2,3.6,1.6,0.3,18.2,1.9,66.0,6.7,31.7,4.4,1.9,0.6,1.3,0.4,60.0,0.3,0.9,2.4,3.0,0.0,0.0,0.0,0.0,1.4,0.0,0.7,50.0,0.0,0.0,3.7,1.2,1.7,0.4,0.3,113.7,1.0,11.4,52.3,0.0,0.0,2.6,0.7,1.4,0.6,0.7,1.9,1.0,0.7,7.6,2.0,4.0
CD_I1009317,12.0,Bruce,Reville,23,185,0,38,RIGHT,QLD,2023,2024,Western Magpies/Maryborough/Brisbane Lions (VFL),,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009317.png?im=Scale,width=0.6,height=0.6",22/02/2001,CD_T20,BL,Brisbane Lions,Lions,12.0,56.5,2.0,1.0,5.0,1.0,15.0,0.0,0.0,1.0,0.0,25.4,33.0,5.0,1.0,20.0,41.0,78.3,129.0,574.0,101.0,70.0,8.0,4.0,5.0,57.1,5.0,4.0,25.0,34.0,0.0,0.0,0.0,0.0,27.0,3.0,24.0,73.7,0.0,0.0,95.0,2.8,42.0,2.0,4.0,2923.0,6.0,124.0,531.0,79.2,16.0,0.0,42.0,8.0,7.0,6.0,6.0,19.0,2.0,7.0,130.0,21.0,97.0,12.0,56.5,0.2,0.1,5.0,0.1,1.3,0.0,0.0,0.1,0.0,25.4,2.8,0.4,0.1,20.0,3.4,78.3,10.8,47.8,8.4,5.8,0.7,0.3,0.4,57.1,0.4,0.3,2.1,2.8,0.0,0.0,0.0,0.0,2.3,0.3,2.0,73.7,0.0,0.0,7.9,2.8,3.5,0.2,0.3,243.6,0.5,10.3,79.2,1.3,0.0,3.5,0.7,0.6,0.5,0.5,1.6,0.2,0.6,10.8,1.8,8.1
CD_I1009320,0.0,Hewago,Oea,23,177,0,47,RIGHT,INT,2020,2022,Gordons Port Moresby (PNG),,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009320.png?im=Scale,width=0.6,height=0.6",13/11/2001,CD_T1000,GCFC,Gold Coast SUNS,SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009378,23.0,Trent,Rivers,23,188,0,24,RIGHT,WA,2019,2020,Willetton (WA)/East Fremantle (WAFL),32.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009378.png?im=Scale,width=0.6,height=0.6",30/07/2001,CD_T90,MELB,Melbourne,Demons,23.0,77.9,2.0,8.0,180.0,22.0,71.0,2.0,25.0,8.0,5.0,32.8,156.0,1.0,1.0,100.0,207.0,72.0,490.0,1886.0,353.0,212.0,5.0,11.0,14.0,50.0,10.0,2.0,120.0,185.0,0.0,0.0,0.0,0.0,85.0,28.0,103.0,69.5,12.0,12.0,305.0,1.6,122.0,1.0,0.0,9300.0,39.0,320.0,110.0,381.7,75.0,0.0,90.0,31.0,4.0,17.0,38.0,60.0,2.0,60.0,475.0,94.0,319.0,23.0,77.9,0.1,0.3,180.0,1.0,3.1,0.1,25.0,0.3,0.2,32.8,6.8,0.0,0.0,100.0,9.0,72.0,21.3,82.0,15.3,9.2,0.2,0.5,0.6,50.0,0.4,0.1,5.2,8.0,0.0,0.0,0.0,0.0,3.7,1.2,4.5,69.5,12.0,12.0,13.3,1.6,5.3,0.0,0.0,404.4,1.7,13.9,381.7,3.3,0.0,3.9,1.3,0.2,0.7,1.7,2.6,0.1,2.6,20.7,4.1,13.9
CD_I1009380,23.0,Jeremy,Sharp,23,189,0,14,RIGHT,WA,2019,2020,Attadale (WA)/Aquinas College (WA)/East Fremantle (WAFL)/Gold Coast Suns,27.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009380.png?im=Scale,width=0.6,height=0.6",13/08/2001,CD_T60,FRE,Fremantle,Freo,23.0,89.1,15.0,42.0,0.0,3.0,42.0,1.0,50.0,2.0,2.0,17.5,73.0,0.0,0.0,0.0,115.0,77.0,418.0,1680.0,322.0,208.0,4.0,6.0,10.0,33.3,8.0,10.0,55.0,131.0,0.0,0.0,0.0,0.0,89.0,13.0,57.0,72.5,0.0,0.0,287.0,2.2,130.0,10.0,1.0,9502.0,19.0,219.0,399.0,180.4,27.0,0.0,101.0,15.0,30.0,7.0,19.0,25.0,4.0,22.0,416.0,79.0,343.0,23.0,89.1,0.7,1.8,0.0,0.1,1.8,0.0,50.0,0.1,0.1,17.5,3.2,0.0,0.0,0.0,5.0,77.0,18.2,73.0,14.0,9.0,0.2,0.3,0.4,33.3,0.3,0.4,2.4,5.7,0.0,0.0,0.0,0.0,3.9,0.6,2.5,72.5,0.0,0.0,12.5,2.2,5.7,0.4,0.0,413.2,0.8,9.5,180.4,1.2,0.0,4.4,0.7,1.3,0.3,0.8,1.1,0.2,1.0,18.1,3.4,14.9
CD_I1009385,2.0,Deven,Robertson,23,185,0,2,RIGHT,WA,2019,2020,Manning (WA)/Aquinas College (WA)/Perth (WAFL),22.0,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009385.png?im=Scale,width=0.6,height=0.6",30/06/2001,CD_T20,BL,Brisbane Lions,Lions,2.0,70.1,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,46.7,7.0,0.0,0.0,0.0,11.0,62.5,16.0,54.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,50.0,0.0,0.0,6.0,0.6,1.0,0.0,0.0,136.0,2.0,23.0,506.0,98.1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,15.0,5.0,8.0,2.0,70.1,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,46.7,3.5,0.0,0.0,0.0,5.5,62.5,8.0,27.0,5.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,50.0,0.0,0.0,3.0,0.6,0.5,0.0,0.0,68.0,1.0,11.5,98.1,0.0,0.0,1.0,0.5,0.0,0.0,0.5,2.0,0.0,0.5,7.5,2.5,4.0
CD_I1009386,4.0,Jaxon,Prior,23,189,0,20,LEFT,WA,2019,2021,Sorrento-Duncraig (WA)/West Perth (WAFL)/Brisbane Lions,59.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009386.png?im=Scale,width=0.6,height=0.6",04/06/2001,CD_T20,BL,Brisbane Lions,Lions,4.0,60.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.2,6.0,1.0,1.0,100.0,9.0,70.3,37.0,170.0,26.0,23.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,76.7,0.0,0.0,30.0,4.3,18.0,0.0,0.0,842.0,8.0,11.0,617.0,29.5,8.0,0.0,7.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,37.0,8.0,31.0,4.0,60.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,16.2,1.5,0.3,0.3,100.0,2.3,70.3,9.3,42.5,6.5,5.8,0.0,0.8,0.3,0.0,0.3,0.0,1.3,1.8,0.0,0.0,0.0,0.0,1.3,0.5,1.5,76.7,0.0,0.0,7.5,4.3,4.5,0.0,0.0,210.7,2.0,2.8,29.5,2.0,0.0,1.8,0.3,0.0,1.8,0.0,1.3,0.0,0.0,9.3,2.0,7.8
CD_I1009392,0.0,Jack,Buller,23,199,0,39,RIGHT,WA,2023,2023,Cottesloe (WA)/Scotch College (WA)/Claremont (WAFL),13.0,other,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009392.png?im=Scale,width=0.6,height=0.6",16/05/2001,CD_T160,SYD,Sydney Swans,Swans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009399,23.0,Luke,Jackson,23,199,0,9,RIGHT,WA,2019,2020,Bullcreek-Leeming (WA)/East Fremantle (WAFL)/Melbourne,3.0,nationalDraft,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009399.png?im=Scale,width=0.6,height=0.6",29/09/2001,CD_T60,FRE,Fremantle,Freo,23.0,82.6,16.0,2.0,303.0,26.0,63.0,1.0,14.3,7.0,20.0,53.3,204.0,37.0,12.0,32.4,100.0,72.3,375.0,1809.0,271.0,87.0,21.0,29.0,25.0,53.8,7.0,21.0,130.0,243.0,376.0,115.0,30.6,34.0,46.0,15.0,43.0,65.9,0.0,0.0,132.0,0.5,61.0,22.0,5.0,3547.0,37.0,277.0,32.0,482.7,12.0,1107.0,114.0,44.0,39.0,29.0,43.0,72.0,10.0,69.0,383.0,62.0,179.0,23.0,82.6,0.7,0.1,303.0,1.1,2.7,0.0,14.3,0.3,0.9,53.3,8.9,1.6,0.5,32.4,4.3,72.3,16.3,78.7,11.8,3.8,0.9,1.3,1.1,53.8,0.3,0.9,5.7,10.6,16.3,5.0,30.6,34.0,2.0,0.7,1.9,65.9,0.0,0.0,5.7,0.5,2.7,1.0,0.2,154.3,1.6,12.0,482.7,0.5,48.1,5.0,1.9,1.7,1.3,1.9,3.1,0.4,3.0,16.7,2.7,7.8
CD_I1009410,19.0,Brandon,Walker,22,186,0,31,RIGHT,WA,2020,2021,Kardinya (WA)/East Fremantle (WAFL),50.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009410.png?im=Scale,width=0.6,height=0.6",17/10/2002,CD_T60,FRE,Fremantle,Freo,19.0,83.4,0.0,11.0,0.0,0.0,43.0,4.0,44.4,9.0,1.0,30.9,86.0,0.0,0.0,0.0,153.0,76.7,266.0,1047.0,204.0,125.0,0.0,16.0,17.0,100.0,4.0,1.0,63.0,99.0,0.0,0.0,0.0,0.0,31.0,8.0,78.0,74.9,0.0,0.0,167.0,1.7,71.0,0.0,0.0,3718.0,45.0,180.0,386.0,192.1,39.0,0.0,49.0,16.0,1.0,36.0,11.0,40.0,2.0,11.0,278.0,57.0,192.0,19.0,83.4,0.0,0.6,0.0,0.0,2.3,0.2,44.4,0.5,0.1,30.9,4.5,0.0,0.0,0.0,8.1,76.7,14.0,55.1,10.7,6.6,0.0,0.8,0.9,100.0,0.2,0.1,3.3,5.2,0.0,0.0,0.0,0.0,1.6,0.4,4.1,74.9,0.0,0.0,8.8,1.7,3.7,0.0,0.0,195.7,2.4,9.5,192.1,2.1,0.0,2.6,0.8,0.1,1.9,0.6,2.1,0.1,0.6,14.6,3.0,10.1
CD_I1009420,23.0,Caleb,Serong,23,180,0,3,RIGHT,VIC,2019,2020,Warragul (Vic)/Geelong Grammar (Vic)/Gippsland U18,8.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009420.png?im=Scale,width=0.6,height=0.6",09/02/2001,CD_T60,FRE,Fremantle,Freo,23.0,82.0,9.0,1.0,485.0,69.0,58.0,2.0,100.0,2.0,2.0,46.2,312.0,1.0,0.0,0.0,241.0,70.0,676.0,2393.0,473.0,165.0,25.0,12.0,33.0,39.3,13.0,11.0,220.0,361.0,0.0,0.0,0.0,0.0,104.0,7.0,65.0,52.4,0.0,0.0,315.0,0.9,66.0,5.0,2.0,9177.0,14.0,503.0,5.0,578.6,45.0,0.0,157.0,37.0,28.0,5.0,106.0,114.0,12.0,175.0,675.0,103.0,363.0,23.0,82.0,0.4,0.0,485.0,3.0,2.5,0.1,100.0,0.1,0.1,46.2,13.6,0.0,0.0,0.0,10.5,70.0,29.4,104.0,20.6,7.2,1.1,0.5,1.4,39.3,0.6,0.5,9.6,15.7,0.0,0.0,0.0,0.0,4.5,0.3,2.8,52.4,0.0,0.0,13.7,0.9,2.9,0.2,0.1,399.0,0.6,21.9,578.6,2.0,0.0,6.8,1.6,1.2,0.2,4.6,5.0,0.5,7.6,29.3,4.5,15.8
CD_I1009421,13.0,Finn,Maginness,23,189,0,32,RIGHT,VIC,2019,2020,East Brighton (Vic)/Scotch College (Vic)/Sandringham U18,29.0,fatherSon,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009421.png?im=Scale,width=0.6,height=0.6",23/02/2001,CD_T80,HAW,Hawthorn,Hawks,13.0,71.2,6.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,6.0,32.4,59.0,1.0,1.0,100.0,50.0,69.2,182.0,689.0,126.0,56.0,13.0,5.0,1.0,42.9,5.0,6.0,51.0,88.0,0.0,0.0,0.0,0.0,27.0,3.0,18.0,59.6,0.0,0.0,94.0,1.1,37.0,6.0,1.0,2495.0,7.0,135.0,499.0,99.7,9.0,0.0,39.0,3.0,14.0,6.0,11.0,23.0,4.0,13.0,182.0,33.0,123.0,13.0,71.2,0.5,0.0,6.0,0.2,1.5,0.0,0.0,0.0,0.5,32.4,4.5,0.1,0.1,100.0,3.8,69.2,14.0,53.0,9.7,4.3,1.0,0.4,0.1,42.9,0.4,0.5,3.9,6.8,0.0,0.0,0.0,0.0,2.1,0.2,1.4,59.6,0.0,0.0,7.2,1.1,2.8,0.5,0.1,192.0,0.5,10.4,99.7,0.7,0.0,3.0,0.2,1.1,0.5,0.8,1.8,0.3,1.0,14.0,2.5,9.5
CD_I1009528,25.0,Tom,Green,24,192,0,12,RIGHT,ACT,2019,2020,Eastlake (ACT)/Marist College (ACT)/GWS (NEAFL),10.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009528.png?im=Scale,width=0.6,height=0.6",23/01/2001,CD_T1010,GWS,GWS GIANTS,GIANTS,25.0,80.5,3.0,3.0,564.0,61.0,126.0,0.0,0.0,1.0,2.0,47.0,363.0,0.0,0.0,0.0,283.0,64.7,770.0,2494.0,498.0,165.0,22.0,26.0,12.0,52.9,6.0,9.0,266.0,436.0,0.0,0.0,0.0,0.0,100.0,5.0,95.0,49.4,0.0,0.0,334.0,0.8,75.0,2.0,6.0,10363.0,19.0,536.0,25.0,500.3,62.0,4.0,132.0,37.0,17.0,3.0,93.0,101.0,8.0,154.0,773.0,127.0,410.0,25.0,80.5,0.1,0.1,564.0,2.4,5.0,0.0,0.0,0.0,0.1,47.0,14.5,0.0,0.0,0.0,11.3,64.7,30.8,99.8,19.9,6.6,0.9,1.0,0.5,52.9,0.2,0.4,10.6,17.4,0.0,0.0,0.0,0.0,4.0,0.2,3.8,49.4,0.0,0.0,13.4,0.8,3.0,0.1,0.2,414.5,0.8,21.4,500.3,2.5,0.2,5.3,1.5,0.7,0.1,3.7,4.0,0.3,6.2,30.9,5.1,16.4
CD_I1009551,9.0,Maurice,Rioli,22,179,0,10,RIGHT,NT,2020,2021,St Mary's (NT)/Scotch College (Vic)/Oakleigh U18,51.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009551.png?im=Scale,width=0.6,height=0.6",01/09/2002,CD_T120,RICH,Richmond,Tigers,9.0,70.5,7.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,42.4,39.0,4.0,0.0,0.0,50.0,64.7,85.0,437.0,55.0,31.0,3.0,7.0,8.0,50.0,3.0,8.0,24.0,33.0,0.0,0.0,0.0,0.0,12.0,2.0,18.0,59.6,0.0,0.0,52.0,1.6,19.0,8.0,2.0,1363.0,12.0,173.0,512.0,94.8,4.0,0.0,34.0,5.0,16.0,6.0,1.0,29.0,8.0,1.0,92.0,17.0,53.0,9.0,70.5,0.8,0.2,0.0,0.0,2.2,0.0,0.0,0.0,0.3,42.4,4.3,0.4,0.0,0.0,5.6,64.7,9.4,48.6,6.1,3.4,0.3,0.8,0.9,50.0,0.3,0.9,2.7,3.7,0.0,0.0,0.0,0.0,1.3,0.2,2.0,59.6,0.0,0.0,5.8,1.6,2.1,0.9,0.2,151.5,1.3,19.2,94.8,0.4,0.0,3.8,0.6,1.8,0.7,0.1,3.2,0.9,0.1,10.2,1.9,5.9
